[sweep] 모터 [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12] 0토크 폴링 시작 (Ctrl+C로 종료·저장)
1:-74.1(-79.7~+44.4) | 2:+2.3(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-20.8(-35.4~+36.3) | 5:-5.8(-9.0~+29.5) | 6:+7.0(-0.0~+13.9) | 7:+148.2(+38.3~+148.2) | 8:+7.5(+7.5~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+52.2(+9.3~+57.0) | 11:+42.9(+19.2~+48.5) | 12:+5.6(+5.6~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-75.1(-79.7~+44.4) | 2:+2.0(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-21.6(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+7.0(-0.0~+13.9) | 7:+148.2(+38.3~+148.2) | 8:+7.2(+7.2~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+52.2(+9.3~+57.0) | 11:+42.9(+19.2~+48.5) | 12:+5.6(+5.6~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-76.8(-79.7~+44.4) | 2:+2.0(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.8(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+7.0(-0.0~+13.9) | 7:+148.2(+38.3~+148.2) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+52.2(+9.3~+57.0) | 11:+42.9(+19.2~+48.5) | 12:+5.6(+5.6~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-76.8(-79.7~+44.4) | 2:+2.0(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.8(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+7.0(-0.0~+13.9) | 7:+148.2(+38.3~+148.2) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+52.2(+9.3~+57.0) | 11:+42.9(+19.2~+48.5) | 12:+5.6(+5.6~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-75.9(-79.7~+44.4) | 2:+1.9(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+7.0(-0.0~+13.9) | 7:+148.2(+38.3~+148.2) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+52.2(+9.3~+57.0) | 11:+42.9(+19.2~+48.5) | 12:+5.6(+5.6~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-75.9(-79.7~+44.4) | 2:+1.9(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+148.2(+38.3~+148.2) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+52.2(+9.3~+57.0) | 11:+42.9(+19.2~+48.5) | 12:+5.6(+5.6~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-75.9(-79.7~+44.4) | 2:+1.9(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+148.0(+38.3~+148.2) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+52.2(+9.3~+57.0) | 11:+42.9(+19.2~+48.5) | 12:+5.5(+5.5~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-75.9(-79.7~+44.4) | 2:+1.9(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+148.1(+38.3~+148.2) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+52.2(+9.3~+57.0) | 11:+42.9(+19.2~+48.5) | 12:+5.5(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-75.9(-79.7~+44.4) | 2:+1.9(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+148.1(+38.3~+148.2) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+52.2(+9.3~+57.0) | 11:+42.9(+19.2~+48.5) | 12:+5.5(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-75.1(-79.7~+44.4) | 2:+1.6(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+148.0(+38.3~+148.2) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+52.2(+9.3~+57.0) | 11:+42.9(+19.2~+48.5) | 12:+5.5(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-75.1(-79.7~+44.4) | 2:+1.6(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+148.0(+38.3~+148.2) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+52.2(+9.3~+57.0) | 11:+42.9(+19.2~+48.5) | 12:+5.5(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-75.1(-79.7~+44.4) | 2:+1.6(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+148.0(+38.3~+148.2) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+52.2(+9.3~+57.0) | 11:+42.9(+19.2~+48.5) | 12:+5.5(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-75.1(-79.7~+44.4) | 2:+1.6(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+148.0(+38.3~+148.2) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+52.2(+9.3~+57.0) | 11:+42.9(+19.2~+48.5) | 12:+5.5(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-75.1(-79.7~+44.4) | 2:+1.6(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+148.1(+38.3~+148.2) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+52.2(+9.3~+57.0) | 11:+42.9(+19.2~+48.5) | 12:+5.5(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-75.1(-79.7~+44.4) | 2:+1.6(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+148.0(+38.3~+148.2) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+52.2(+9.3~+57.0) | 11:+42.9(+19.2~+48.5) | 12:+5.5(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-75.1(-79.7~+44.4) | 2:+1.6(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+148.0(+38.3~+148.2) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+52.2(+9.3~+57.0) | 11:+42.9(+19.2~+48.5) | 12:+5.5(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-75.1(-79.7~+44.4) | 2:+1.6(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+148.1(+38.3~+148.2) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+52.2(+9.3~+57.0) | 11:+42.9(+19.2~+48.5) | 12:+5.5(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-75.1(-79.7~+44.4) | 2:+1.6(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+148.1(+38.3~+148.2) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+52.2(+9.3~+57.0) | 11:+42.9(+19.2~+48.5) | 12:+5.5(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-75.1(-79.7~+44.4) | 2:+1.6(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+150.3(+38.3~+150.4) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+58.3(+9.3~+58.3) | 11:+46.7(+19.2~+48.5) | 12:+5.5(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-75.1(-79.7~+44.4) | 2:+1.6(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+150.4(+38.3~+150.4) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+58.3(+9.3~+58.3) | 11:+46.7(+19.2~+48.5) | 12:+5.5(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-75.1(-79.7~+44.4) | 2:+1.6(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+150.8(+38.3~+150.8) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+58.3(+9.3~+58.3) | 11:+46.7(+19.2~+48.5) | 12:+5.5(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-74.5(-79.7~+44.4) | 2:+1.6(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+150.8(+38.3~+150.8) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+58.3(+9.3~+58.3) | 11:+46.7(+19.2~+48.5) | 12:+5.5(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-74.7(-79.7~+44.4) | 2:+1.6(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+150.8(+38.3~+150.8) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+58.3(+9.3~+58.3) | 11:+46.7(+19.2~+48.5) | 12:+5.5(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-74.7(-79.7~+44.4) | 2:+1.6(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+150.8(+38.3~+150.8) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+58.3(+9.3~+58.3) | 11:+46.7(+19.2~+48.5) | 12:+5.5(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-74.7(-79.7~+44.4) | 2:+1.6(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+150.8(+38.3~+150.8) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+58.3(+9.3~+58.3) | 11:+46.7(+19.2~+48.5) | 12:+5.5(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-74.7(-79.7~+44.4) | 2:+1.6(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+150.8(+38.3~+150.8) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+58.3(+9.3~+58.3) | 11:+46.7(+19.2~+48.5) | 12:+5.5(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-74.7(-79.7~+44.4) | 2:+1.7(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+150.8(+38.3~+150.8) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+58.3(+9.3~+58.3) | 11:+46.7(+19.2~+48.5) | 12:+5.5(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-74.7(-79.7~+44.4) | 2:+1.6(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+150.8(+38.3~+150.8) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+58.3(+9.3~+58.3) | 11:+46.7(+19.2~+48.5) | 12:+5.5(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-74.7(-79.7~+44.4) | 2:+1.6(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+150.8(+38.3~+150.8) | 8:+7.0(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+58.3(+9.3~+58.3) | 11:+46.7(+19.2~+48.5) | 12:+5.5(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-74.7(-79.7~+44.4) | 2:+1.6(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+150.8(+38.3~+150.8) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+58.3(+9.3~+58.3) | 11:+46.7(+19.2~+48.5) | 12:+5.5(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-74.7(-79.7~+44.4) | 2:+1.6(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+150.8(+38.3~+150.8) | 8:+7.0(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+58.3(+9.3~+58.3) | 11:+46.7(+19.2~+48.5) | 12:+5.5(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-74.6(-79.7~+44.4) | 2:+1.6(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+150.8(+38.3~+150.8) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+58.3(+9.3~+58.3) | 11:+46.7(+19.2~+48.5) | 12:+5.5(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-74.6(-79.7~+44.4) | 2:+1.6(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+150.8(+38.3~+150.8) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+58.3(+9.3~+58.3) | 11:+46.7(+19.2~+48.5) | 12:+5.5(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-74.7(-79.7~+44.4) | 2:+1.6(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+150.8(+38.3~+150.8) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+58.3(+9.3~+58.3) | 11:+46.7(+19.2~+48.5) | 12:+5.5(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-74.6(-79.7~+44.4) | 2:+1.6(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+150.8(+38.3~+150.8) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+58.3(+9.3~+58.3) | 11:+46.7(+19.2~+48.5) | 12:+5.5(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-74.6(-79.7~+44.4) | 2:+1.6(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+150.8(+38.3~+150.8) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+58.3(+9.3~+58.3) | 11:+46.7(+19.2~+48.5) | 12:+5.5(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-74.6(-79.7~+44.4) | 2:+1.6(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+150.8(+38.3~+150.8) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+58.3(+9.3~+58.3) | 11:+46.7(+19.2~+48.5) | 12:+5.5(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-74.6(-79.7~+44.4) | 2:+1.6(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+150.8(+38.3~+150.8) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+58.3(+9.3~+58.3) | 11:+46.7(+19.2~+48.5) | 12:+5.5(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-74.6(-79.7~+44.4) | 2:+1.6(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+150.8(+38.3~+150.8) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+58.3(+9.3~+58.3) | 11:+46.7(+19.2~+48.5) | 12:+5.5(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-74.6(-79.7~+44.4) | 2:+1.6(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+150.8(+38.3~+150.8) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+58.3(+9.3~+58.3) | 11:+46.7(+19.2~+48.5) | 12:+5.5(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-74.6(-79.7~+44.4) | 2:+1.6(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+150.8(+38.3~+150.8) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+58.3(+9.3~+58.3) | 11:+46.7(+19.2~+48.5) | 12:+5.5(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-74.6(-79.7~+44.4) | 2:+1.6(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+150.8(+38.3~+150.8) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+58.3(+9.3~+58.3) | 11:+46.7(+19.2~+48.5) | 12:+5.5(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-74.6(-79.7~+44.4) | 2:+1.6(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+150.8(+38.3~+150.8) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+58.3(+9.3~+58.3) | 11:+46.7(+19.2~+48.5) | 12:+5.5(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
1:-74.7(-79.7~+44.4) | 2:+1.6(+0.5~+10.2) | 3:+9.1(-0.0~+23.5) | 4:-23.7(-35.4~+36.3) | 5:-5.1(-9.0~+29.5) | 6:+6.3(-0.0~+13.9) | 7:+150.8(+38.3~+150.8) | 8:+6.9(+6.9~+18.0) | 9:+0.3(-1.1~+14.5) | 10:+58.3(+9.3~+58.3) | 11:+46.7(+19.2~+48.5) | 12:+5.4(+5.4~+8.9)  miss={1: 8331, 2: 8331, 3: 8331, 4: 8330, 5: 8331, 6: 8444, 7: 8330, 8: 8331, 9: 8330, 10: 8331, 11: 8330, 12: 8330}
